TransactionID,AccountID,TransactionAmount,Transaction Date,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Previous Transaction Date
Tx001400,Ac00362,305,08-03-2023,Debit,Las Vegas,D000657,M059,Online,68,Doctor,147,1,12959,04-11-2024
Tx001401,Ac00315,186,27-09-2023,Debit,Austin,D000696,M033,Online,32,Doctor,116,1,9589,04-11-2024
Tx001402,Ac00092,66,20-09-2023,Debit,Milwaukee,D000317,M042,Online,49,Engineer,179,1,3476,04-11-2024
Tx001403,Ac00133,448,06-10-2023,Debit,Tucson,D000442,M002,Branch,29,Engineer,75,1,7544,04-11-2024
Tx001404,Ac00069,279,11-01-2023,Debit,Oklahoma City,D000674,M079,Atm,19,Student,48,1,1194,04-11-2024
Tx001405,Ac00498,27,22-06-2023,Debit,Indianapolis,D000537,M096,Online,33,Doctor,27,1,12064,04-11-2024
Tx001406,Ac00006,611,08-05-2023,Debit,Detroit,D000044,M009,Atm,27,Student,121,1,893,04-11-2024
Tx001407,Ac00104,275,11-08-2023,Debit,New York,D000122,M058,Online,54,Engineer,81,1,1230,04-11-2024
Tx001408,Ac00311,428,24-08-2023,Debit,San Jose,D000018,M016,Branch,18,Student,189,1,1480,04-11-2024
Tx001409,Ac00144,469,21-02-2023,Credit,San Antonio,D000501,M009,Atm,54,Doctor,139,1,1265,04-11-2024
Tx001410,Ac00157,103,04-12-2023,Debit,Seattle,D000076,M074,Branch,76,Retired,47,1,3229,04-11-2024
Tx001411,Ac00171,23,04-12-2023,Debit,Seattle,D000255,M099,Online,19,Student,145,1,1112,04-11-2024
Tx001412,Ac00374,68,21-12-2023,Debit,Boston,D000649,M100,Online,56,Engineer,293,1,3213,04-11-2024
Tx001413,Ac00219,34,08-06-2023,Credit,New York,D000470,M067,Online,63,Doctor,146,1,12720,04-11-2024
Tx001414,Ac00405,363,18-09-2023,Credit,Miami,D000280,M014,Atm,63,Retired,137,1,2041,04-11-2024
Tx001415,Ac00075,73,16-01-2023,Debit,San Francisco,D000128,M090,Branch,20,Student,172,1,1310,04-11-2024
Tx001416,Ac00136,654,23-06-2023,Credit,Austin,D000380,M060,Online,25,Student,104,1,165,04-11-2024
Tx001417,Ac00056,19,20-11-2023,Credit,Memphis,D000189,M094,Branch,49,Engineer,161,1,4230,04-11-2024
Tx001418,Ac00368,389,24-04-2023,Debit,Dallas,D000379,M075,Atm,27,Student,41,1,761,04-11-2024
Tx001419,Ac00261,7,06-01-2023,Debit,Houston,D000011,M076,Online,67,Retired,105,1,2924,04-11-2024
Tx001420,Ac00090,109,15-03-2023,Debit,Baltimore,D000122,M008,Online,61,Retired,93,1,7372,04-11-2024
Tx001421,Ac00297,67,26-06-2023,Debit,Seattle,D000509,M047,Atm,39,Doctor,85,1,871,04-11-2024
Tx001422,Ac00144,335,30-01-2023,Debit,Oklahoma City,D000211,M040,Branch,45,Engineer,155,1,3023,04-11-2024
Tx001423,Ac00207,38,02-03-2023,Debit,Albuquerque,D000572,M026,Online,19,Student,174,1,1119,04-11-2024
Tx001424,Ac00443,1077,28-12-2023,Debit,Detroit,D000474,M090,Branch,60,Doctor,173,1,11834,04-11-2024
Tx001425,Ac00179,360,20-12-2023,Debit,Dallas,D000072,M004,Online,68,Retired,68,1,6401,04-11-2024
Tx001426,Ac00175,568,09-02-2023,Debit,Memphis,D000605,M086,Online,63,Doctor,80,1,13884,04-11-2024
Tx001427,Ac00386,218,06-02-2023,Debit,Austin,D000626,M078,Atm,19,Student,185,1,621,04-11-2024
Tx001428,Ac00067,210,23-05-2023,Debit,Denver,D000381,M014,Atm,19,Student,40,1,1938,04-11-2024
Tx001429,Ac00369,11,07-09-2023,Debit,Tucson,D000320,M008,Branch,19,Student,280,1,965,04-11-2024
Tx001430,Ac00257,83,13-11-2023,Debit,New York,D000627,M012,Online,56,Retired,109,1,1870,04-11-2024
Tx001431,Ac00059,345,30-05-2023,Debit,Austin,D000264,M050,Online,34,Doctor,106,1,5578,04-11-2024
Tx001432,Ac00341,172,20-03-2023,Debit,El Paso,D000474,M034,Atm,36,Engineer,283,1,8701,04-11-2024
Tx001433,Ac00357,196,30-01-2023,Debit,Omaha,D000144,M039,Online,60,Retired,255,1,2795,04-11-2024
Tx001434,Ac00455,101,17-07-2023,Debit,Colorado Springs,D000696,M015,Online,45,Engineer,87,1,6170,04-11-2024
Tx001435,Ac00346,180,04-08-2023,Debit,Fresno,D000456,M001,Atm,25,Student,34,1,832,04-11-2024
Tx001436,Ac00118,693,13-03-2023,Debit,Charlotte,D000577,M058,Branch,53,Retired,109,1,2452,04-11-2024
Tx001437,Ac00275,147,07-03-2023,Credit,Mesa,D000059,M005,Online,34,Doctor,92,1,13626,04-11-2024
Tx001438,Ac00028,107,12-06-2023,Debit,Los Angeles,D000624,M058,Branch,20,Student,103,1,1379,04-11-2024
Tx001439,Ac00179,1831,07-02-2023,Credit,Columbus,D000246,M012,Online,62,Doctor,83,1,11498,04-11-2024
Tx001440,Ac00090,82,15-09-2023,Debit,Washington,D000079,M059,Branch,25,Student,97,1,865,04-11-2024
Tx001441,Ac00367,365,10-08-2023,Credit,Seattle,D000310,M082,Online,76,Retired,216,1,7147,04-11-2024
Tx001442,Ac00441,491,22-05-2023,Credit,Houston,D000408,M067,Online,35,Engineer,125,1,7834,04-11-2024
Tx001443,Ac00266,453,05-06-2023,Debit,Los Angeles,D000527,M034,Branch,80,Retired,151,1,4841,04-11-2024
Tx001444,Ac00072,645,24-11-2023,Debit,Memphis,D000515,M014,Branch,70,Retired,78,1,7361,04-11-2024
Tx001445,Ac00245,169,22-12-2023,Debit,Philadelphia,D000227,M057,Branch,45,Doctor,114,1,5128,04-11-2024
Tx001446,Ac00119,88,27-03-2023,Debit,El Paso,D000443,M096,Atm,62,Doctor,91,1,12381,04-11-2024
Tx001447,Ac00061,156,18-10-2023,Debit,Baltimore,D000507,M041,Atm,29,Engineer,66,1,4008,04-11-2024
Tx001448,Ac00080,992,24-03-2023,Debit,Milwaukee,D000496,M042,Online,43,Engineer,300,1,3493,04-11-2024
Tx001449,Ac00254,39,04-12-2023,Debit,Dallas,D000164,M095,Atm,77,Retired,106,1,6462,04-11-2024
Tx001450,Ac00218,152,14-11-2023,Debit,Fort Worth,D000407,M095,Atm,42,Engineer,111,3,4625,04-11-2024
Tx001451,Ac00268,79,23-02-2023,Credit,Las Vegas,D000301,M085,Atm,48,Engineer,50,1,6471,04-11-2024
Tx001452,Ac00460,27,08-05-2023,Debit,Indianapolis,D000175,M063,Online,48,Engineer,179,1,4855,04-11-2024
Tx001453,Ac00257,84,08-02-2023,Debit,Raleigh,D000554,M069,Atm,48,Doctor,146,1,12652,04-11-2024
Tx001454,Ac00398,143,22-06-2023,Debit,San Diego,D000499,M021,Branch,68,Doctor,150,1,11706,04-11-2024
Tx001455,Ac00162,56,09-05-2023,Debit,El Paso,D000525,M037,Atm,35,Doctor,95,1,933,04-11-2024
Tx001456,Ac00015,774,13-11-2023,Debit,Louisville,D000233,M013,Branch,61,Doctor,31,1,11614,04-11-2024
Tx001457,Ac00462,105,06-03-2023,Debit,Sacramento,D000327,M043,Atm,25,Student,160,1,1069,04-11-2024
Tx001458,Ac00218,119,11-05-2023,Debit,Virginia Beach,D000321,M039,Online,28,Student,295,1,1616,04-11-2024
Tx001459,Ac00217,46,26-06-2023,Debit,San Jose,D000638,M049,Branch,23,Student,217,1,471,04-11-2024
Tx001460,Ac00460,660,13-11-2023,Credit,San Jose,D000095,M052,Branch,21,Student,148,1,107,04-11-2024
Tx001461,Ac00068,378,05-05-2023,Debit,Miami,D000195,M028,Online,72,Retired,160,1,2457,04-11-2024
Tx001462,Ac00214,114,17-11-2023,Debit,Boston,D000275,M024,Branch,69,Retired,148,1,5882,04-11-2024
Tx001463,Ac00266,11,22-05-2023,Credit,Louisville,D000528,M044,Online,55,Retired,41,1,1939,04-11-2024
Tx001464,Ac00193,96,01-12-2023,Debit,Omaha,D000362,M031,Online,57,Retired,17,1,4079,04-11-2024
Tx001465,Ac00132,131,22-05-2023,Credit,Houston,D000417,M061,Branch,28,Engineer,149,1,860,04-11-2024
Tx001466,Ac00241,273,08-02-2023,Debit,Boston,D000638,M033,Online,68,Retired,174,1,7811,04-11-2024
Tx001467,Ac00015,73,17-04-2023,Debit,San Francisco,D000340,M093,Branch,24,Student,47,1,1182,04-11-2024
Tx001468,Ac00352,30,13-03-2023,Debit,San Francisco,D000266,M063,Atm,58,Doctor,243,1,10916,04-11-2024
Tx001469,Ac00396,307,13-10-2023,Debit,San Jose,D000584,M096,Atm,19,Student,136,2,1671,04-11-2024
Tx001470,Ac00174,51,02-11-2023,Debit,Boston,D000377,M029,Online,20,Student,140,1,1121,04-11-2024
Tx001471,Ac00024,820,16-10-2023,Credit,Fort Worth,D000185,M041,Online,53,Engineer,243,1,5622,04-11-2024
Tx001472,Ac00250,153,03-04-2023,Debit,Detroit,D000503,M034,Atm,56,Engineer,116,1,8873,04-11-2024
Tx001473,Ac00373,53,03-04-2023,Debit,Tucson,D000160,M052,Branch,41,Doctor,146,1,6991,04-11-2024
Tx001474,Ac00030,384,12-06-2023,Debit,Jacksonville,D000289,M093,Atm,60,Engineer,65,1,7832,04-11-2024
Tx001475,Ac00422,235,17-04-2023,Debit,Phoenix,D000424,M060,Branch,51,Retired,175,1,6173,04-11-2024
Tx001476,Ac00229,114,10-07-2023,Debit,Dallas,D000213,M089,Atm,56,Doctor,64,1,9524,04-11-2024
Tx001477,Ac00002,13,07-06-2023,Debit,El Paso,D000475,M068,Branch,33,Doctor,61,1,6420,04-11-2024
Tx001478,Ac00227,997,05-05-2023,Debit,Fort Worth,D000629,M053,Atm,23,Student,145,1,1146,04-11-2024
Tx001479,Ac00393,374,22-12-2023,Debit,Colorado Springs,D000673,M026,Atm,35,Engineer,235,1,6430,04-11-2024
Tx001480,Ac00042,336,25-09-2023,Debit,San Antonio,D000044,M019,Branch,28,Student,164,1,1635,04-11-2024
Tx001481,Ac00111,367,24-04-2023,Debit,Houston,D000697,M078,Online,66,Retired,33,1,6698,04-11-2024
Tx001482,Ac00178,112,11-12-2023,Debit,Seattle,D000690,M007,Branch,58,Doctor,102,1,7370,04-11-2024
Tx001483,Ac00218,495,19-10-2023,Debit,Sacramento,D000320,M067,Atm,40,Engineer,132,1,6904,04-11-2024
Tx001484,Ac00198,562,31-03-2023,Debit,Sacramento,D000229,M022,Online,65,Doctor,23,1,11749,04-11-2024
Tx001485,Ac00060,441,23-06-2023,Debit,San Antonio,D000133,M008,Online,42,Doctor,148,1,7303,04-11-2024
Tx001486,Ac00397,72,13-09-2023,Debit,Los Angeles,D000553,M013,Branch,29,Doctor,51,1,10619,04-11-2024
Tx001487,Ac00338,257,20-02-2023,Credit,Raleigh,D000377,M045,Online,54,Retired,137,1,1795,04-11-2024
Tx001488,Ac00101,167,17-07-2023,Credit,Houston,D000386,M065,Branch,59,Doctor,99,1,12970,04-11-2024
Tx001489,Ac00384,276,13-07-2023,Debit,Louisville,D000307,M024,Branch,56,Doctor,143,1,121,04-11-2024
Tx001490,Ac00368,35,13-02-2023,Debit,Indianapolis,D000674,M073,Atm,67,Doctor,164,1,5692,04-11-2024
Tx001491,Ac00233,38,18-07-2023,Debit,Portland,D000016,M072,Branch,50,Engineer,165,1,9880,04-11-2024
Tx001492,Ac00375,506,07-04-2023,Credit,Baltimore,D000670,M014,Atm,64,Retired,86,1,6267,04-11-2024
Tx001493,Ac00277,736,18-12-2023,Debit,Indianapolis,D000503,M054,Online,31,Doctor,28,1,14269,04-11-2024
Tx001494,Ac00202,389,12-04-2023,Credit,Austin,D000485,M005,Atm,52,Engineer,151,1,6450,04-11-2024
Tx001495,Ac00142,26,27-11-2023,Debit,Omaha,D000083,M048,Atm,60,Engineer,166,1,6741,04-11-2024
Tx001496,Ac00178,446,16-11-2023,Debit,Seattle,D000444,M068,Atm,25,Student,243,1,1008,04-11-2024
Tx001497,Ac00130,148,19-09-2023,Debit,Raleigh,D000064,M034,Branch,23,Student,15,1,1712,04-11-2024
Tx001498,Ac00018,1229,05-09-2023,Debit,San Francisco,D000381,M034,Atm,26,Student,254,1,1821,04-11-2024
Tx001499,Ac00293,46,20-02-2023,Debit,Fresno,D000350,M015,Online,77,Retired,282,1,5108,04-11-2024
Tx001500,Ac00449,265,29-05-2023,Debit,Washington,D000633,M013,Branch,33,Engineer,77,1,5230,04-11-2024
Tx001501,Ac00496,343,26-05-2023,Debit,Boston,D000345,M100,Online,20,Student,91,1,339,04-11-2024
Tx001502,Ac00370,417,03-02-2023,Credit,New York,D000183,M049,Online,32,Doctor,45,1,10442,04-11-2024
Tx001503,Ac00341,34,27-02-2023,Debit,Columbus,D000556,M024,Online,63,Retired,76,1,4324,04-11-2024
Tx001504,Ac00400,65,03-11-2023,Debit,El Paso,D000647,M056,Branch,55,Retired,173,1,6292,04-11-2024
Tx001505,Ac00301,23,04-12-2023,Credit,Miami,D000573,M064,Branch,21,Student,122,1,269,04-11-2024
Tx001506,Ac00249,161,20-04-2023,Credit,Jacksonville,D000254,M034,Atm,78,Retired,112,1,5379,04-11-2024
Tx001507,Ac00239,279,07-08-2023,Debit,Kansas City,D000350,M001,Branch,64,Doctor,179,2,1334,04-11-2024
Tx001508,Ac00419,285,29-09-2023,Credit,Charlotte,D000498,M071,Branch,53,Doctor,109,1,6367,04-11-2024
Tx001509,Ac00435,72,11-08-2023,Debit,Nashville,D000039,M057,Atm,22,Student,258,1,1839,04-11-2024
Tx001510,Ac00012,309,16-01-2023,Debit,Baltimore,D000256,M018,Atm,53,Retired,41,1,3967,04-11-2024
Tx001511,Ac00438,135,26-12-2023,Debit,Houston,D000219,M098,Branch,33,Engineer,82,1,9983,04-11-2024
Tx001512,Ac00345,288,28-07-2023,Debit,Phoenix,D000136,M075,Branch,66,Retired,72,1,4577,04-11-2024
Tx001513,Ac00026,147,08-05-2023,Credit,Albuquerque,D000380,M071,Online,65,Doctor,205,1,7458,04-11-2024
Tx001514,Ac00416,214,12-10-2023,Debit,Detroit,D000531,M064,Branch,32,Engineer,217,1,6397,04-11-2024
Tx001515,Ac00272,71,30-10-2023,Debit,Miami,D000256,M021,Online,49,Engineer,144,3,6345,04-11-2024
Tx001516,Ac00468,170,28-08-2023,Debit,Indianapolis,D000225,M091,Atm,30,Doctor,118,1,6035,04-11-2024
Tx001517,Ac00040,966,27-03-2023,Debit,Raleigh,D000244,M009,Atm,53,Engineer,32,1,766,04-11-2024
Tx001518,Ac00302,737,18-12-2023,Debit,Philadelphia,D000548,M065,Atm,55,Engineer,120,1,9826,04-11-2024
Tx001519,Ac00271,213,10-05-2023,Debit,Columbus,D000536,M052,Atm,45,Engineer,17,1,3736,04-11-2024
Tx001520,Ac00495,94,27-07-2023,Debit,Miami,D000429,M042,Branch,27,Student,203,1,647,04-11-2024
Tx001521,Ac00246,91,12-09-2023,Debit,Boston,D000184,M003,Atm,72,Retired,86,1,6385,04-11-2024
Tx001522,Ac00139,264,15-05-2023,Credit,San Diego,D000568,M074,Branch,57,Retired,233,1,4162,04-11-2024
Tx001523,Ac00298,78,26-07-2023,Credit,Fort Worth,D000333,M061,Online,51,Doctor,201,1,11080,04-11-2024
Tx001524,Ac00246,4,23-05-2023,Debit,Miami,D000115,M098,Online,69,Doctor,146,1,10017,04-11-2024
Tx001525,Ac00323,44,13-02-2023,Credit,Seattle,D000349,M038,Online,26,Student,251,1,1644,04-11-2024
Tx001526,Ac00310,592,13-11-2023,Debit,El Paso,D000560,M069,Atm,28,Student,132,1,388,04-11-2024
Tx001527,Ac00083,225,28-04-2023,Debit,Boston,D000208,M063,Online,18,Student,129,1,528,04-11-2024
Tx001528,Ac00222,64,22-08-2023,Debit,Louisville,D000084,M015,Atm,55,Retired,67,1,7530,04-11-2024
Tx001529,Ac00459,112,04-09-2023,Debit,Jacksonville,D000530,M056,Online,62,Doctor,49,1,10888,04-11-2024
Tx001530,Ac00091,927,26-12-2023,Debit,San Francisco,D000385,M013,Atm,59,Retired,153,1,7105,04-11-2024
Tx001531,Ac00122,614,20-03-2023,Credit,Fort Worth,D000670,M055,Branch,61,Retired,37,1,7307,04-11-2024
Tx001532,Ac00432,26,22-02-2023,Debit,Baltimore,D000552,M061,Branch,20,Student,19,3,350,04-11-2024
Tx001533,Ac00218,170,16-03-2023,Debit,San Francisco,D000560,M026,Branch,60,Engineer,199,1,2284,04-11-2024
Tx001534,Ac00294,344,05-01-2023,Debit,San Antonio,D000172,M031,Branch,22,Student,123,1,1918,04-11-2024
Tx001535,Ac00407,873,19-09-2023,Debit,Washington,D000559,M033,Online,22,Student,288,1,503,04-11-2024
Tx001536,Ac00480,293,24-04-2023,Debit,Memphis,D000456,M055,Branch,37,Engineer,56,1,1217,04-11-2024
Tx001537,Ac00367,28,16-02-2023,Debit,Fresno,D000176,M047,Atm,18,Student,243,1,1071,04-11-2024
Tx001538,Ac00324,209,31-08-2023,Debit,El Paso,D000599,M008,Atm,21,Student,74,1,188,04-11-2024
Tx001539,Ac00253,20,03-03-2023,Debit,Chicago,D000293,M018,Atm,72,Retired,171,1,7146,04-11-2024
Tx001540,Ac00344,175,29-11-2023,Debit,Phoenix,D000609,M092,Online,28,Student,71,1,1494,04-11-2024
Tx001541,Ac00153,90,10-04-2023,Credit,Louisville,D000014,M020,Branch,41,Engineer,134,1,8659,04-11-2024
Tx001542,Ac00016,70,21-08-2023,Debit,Baltimore,D000397,M060,Branch,28,Student,31,1,164,04-11-2024
Tx001543,Ac00291,147,16-10-2023,Debit,Albuquerque,D000575,M097,Atm,53,Engineer,68,1,7090,04-11-2024
Tx001544,Ac00362,377,25-01-2023,Credit,Nashville,D000602,M061,Online,21,Student,88,1,842,04-11-2024
Tx001545,Ac00202,149,14-08-2023,Credit,Columbus,D000156,M048,Branch,71,Retired,107,1,5677,04-11-2024
Tx001546,Ac00163,389,22-12-2023,Credit,Jacksonville,D000215,M065,Online,26,Student,30,1,1658,04-11-2024
Tx001547,Ac00123,100,11-12-2023,Debit,Seattle,D000548,M060,Branch,63,Doctor,49,1,10172,04-11-2024
Tx001548,Ac00054,137,27-11-2023,Debit,Fresno,D000207,M084,Branch,64,Doctor,63,1,13848,04-11-2024
Tx001549,Ac00172,870,07-04-2023,Debit,San Jose,D000200,M003,Atm,51,Retired,229,1,3689,04-11-2024
Tx001550,Ac00176,459,28-08-2023,Debit,Detroit,D000074,M076,Branch,52,Engineer,180,1,5620,04-11-2024
Tx001551,Ac00093,327,18-07-2023,Credit,Memphis,D000531,M059,Branch,20,Student,175,1,342,04-11-2024
Tx001552,Ac00310,757,25-09-2023,Debit,Raleigh,D000463,M085,Online,53,Engineer,38,1,4703,04-11-2024
Tx001553,Ac00127,6,17-01-2023,Debit,Boston,D000691,M064,Online,59,Doctor,47,1,12703,04-11-2024
Tx001554,Ac00286,47,08-03-2023,Credit,Memphis,D000031,M034,Online,73,Retired,160,1,6660,04-11-2024
Tx001555,Ac00497,239,03-08-2023,Credit,Baltimore,D000693,M064,Online,42,Doctor,248,1,7861,04-11-2024
Tx001556,Ac00475,7,01-11-2023,Debit,San Antonio,D000596,M025,Atm,55,Engineer,29,1,1275,04-11-2024
Tx001557,Ac00470,171,03-07-2023,Debit,Nashville,D000259,M044,Branch,26,Student,292,1,1265,04-11-2024
Tx001558,Ac00245,262,01-05-2023,Credit,San Diego,D000365,M046,Online,37,Doctor,274,5,12841,04-11-2024
Tx001559,Ac00480,659,13-06-2023,Debit,Boston,D000202,M014,Atm,22,Student,204,1,1242,04-11-2024
Tx001560,Ac00011,32,31-01-2023,Debit,Kansas City,D000328,M095,Online,25,Student,283,1,875,04-11-2024
Tx001561,Ac00362,112,20-12-2023,Credit,Washington,D000384,M068,Online,48,Engineer,140,1,5717,04-11-2024
Tx001562,Ac00015,250,07-06-2023,Debit,Kansas City,D000191,M057,Atm,62,Retired,88,1,1541,04-11-2024
Tx001563,Ac00112,554,06-11-2023,Debit,Raleigh,D000087,M066,Atm,49,Doctor,108,1,14817,04-11-2024
Tx001564,Ac00057,599,18-04-2023,Credit,Charlotte,D000316,M032,Branch,32,Engineer,222,1,2587,04-11-2024
Tx001565,Ac00393,28,10-01-2023,Debit,Sacramento,D000700,M083,Branch,55,Doctor,98,1,174,04-11-2024
Tx001566,Ac00233,17,18-05-2023,Debit,San Diego,D000426,M021,Atm,49,Doctor,94,1,11847,04-11-2024
Tx001567,Ac00466,897,27-11-2023,Debit,Dallas,D000582,M087,Online,33,Doctor,168,1,11147,04-11-2024
Tx001568,Ac00453,159,06-11-2023,Debit,Las Vegas,D000545,M059,Atm,49,Engineer,38,1,370,04-11-2024
Tx001569,Ac00203,56,06-03-2023,Credit,Houston,D000038,M042,Online,75,Retired,195,1,6396,04-11-2024
Tx001570,Ac00228,204,27-09-2023,Debit,Philadelphia,D000007,M073,Online,52,Retired,215,1,4840,04-11-2024
Tx001571,Ac00131,51,20-01-2023,Debit,Detroit,D000217,M003,Branch,29,Doctor,76,1,1335,04-11-2024
Tx001572,Ac00247,101,31-10-2023,Credit,Chicago,D000506,M023,Online,32,Engineer,75,1,2774,04-11-2024
Tx001573,Ac00425,300,23-08-2023,Debit,Denver,D000197,M007,Atm,27,Student,122,1,1368,04-11-2024
Tx001574,Ac00123,78,09-10-2023,Debit,Phoenix,D000352,M095,Online,67,Retired,73,1,4536,04-11-2024
Tx001575,Ac00139,18,01-02-2023,Debit,Nashville,D000685,M035,Branch,21,Student,78,1,1293,04-11-2024
Tx001576,Ac00379,733,18-09-2023,Credit,San Jose,D000677,M066,Atm,26,Student,116,1,442,04-11-2024
Tx001577,Ac00059,65,22-05-2023,Debit,Nashville,D000204,M026,Atm,34,Engineer,150,1,8485,04-11-2024
Tx001578,Ac00233,67,07-09-2023,Credit,Los Angeles,D000038,M048,Atm,24,Student,56,1,1000,04-11-2024
Tx001579,Ac00007,137,05-06-2023,Debit,Seattle,D000206,M058,Branch,55,Doctor,47,1,14273,04-11-2024
Tx001580,Ac00028,398,27-11-2023,Debit,Columbus,D000022,M006,Atm,22,Student,56,1,1864,04-11-2024
Tx001581,Ac00428,469,27-06-2023,Debit,New York,D000465,M068,Atm,20,Student,149,1,8641,04-11-2024
Tx001582,Ac00242,38,08-11-2023,Debit,Indianapolis,D000047,M051,Atm,57,Doctor,182,1,259,04-11-2024
Tx001583,Ac00447,160,17-04-2023,Debit,Washington,D000378,M019,Atm,31,Engineer,15,1,5527,04-11-2024
Tx001584,Ac00081,315,08-08-2023,Credit,New York,D000066,M008,Branch,23,Student,93,1,930,04-11-2024
Tx001585,Ac00358,434,26-05-2023,Debit,Atlanta,D000238,M010,Atm,21,Student,148,5,5335,04-11-2024
Tx001586,Ac00254,166,05-01-2023,Debit,Jacksonville,D000574,M084,Atm,26,Student,84,1,587,04-11-2024
Tx001587,Ac00241,211,15-03-2023,Debit,San Francisco,D000039,M020,Branch,47,Engineer,194,1,4760,04-11-2024
Tx001588,Ac00140,241,14-09-2023,Debit,Portland,D000435,M026,Online,26,Student,158,1,1594,04-11-2024
Tx001589,Ac00132,23,24-07-2023,Debit,Indianapolis,D000569,M054,Branch,68,Doctor,129,1,13778,04-11-2024
Tx001590,Ac00035,71,13-04-2023,Credit,Omaha,D000315,M087,Branch,74,Retired,176,1,1795,04-11-2024
Tx001591,Ac00172,1144,04-12-2023,Debit,Atlanta,D000056,M048,Online,66,Retired,111,1,7678,04-11-2024
Tx001592,Ac00016,315,30-10-2023,Debit,Memphis,D000361,M057,Atm,80,Retired,229,1,7071,04-11-2024
Tx001593,Ac00382,182,20-03-2023,Credit,Austin,D000409,M026,Online,78,Retired,122,1,7526,04-11-2024
Tx001594,Ac00413,855,29-05-2023,Debit,Fort Worth,D000445,M038,Branch,56,Retired,118,1,2989,04-11-2024
Tx001595,Ac00297,261,07-11-2023,Debit,Oklahoma City,D000608,M078,Atm,64,Retired,52,1,7621,04-11-2024
Tx001596,Ac00207,221,12-01-2023,Credit,Raleigh,D000311,M050,Online,71,Retired,217,1,5549,04-11-2024
Tx001597,Ac00411,12,09-10-2023,Debit,Sacramento,D000165,M054,Branch,31,Engineer,129,1,6783,04-11-2024
Tx001598,Ac00105,123,05-09-2023,Debit,Columbus,D000253,M039,Online,28,Student,41,1,1969,04-11-2024
Tx001599,Ac00002,395,17-08-2023,Debit,Milwaukee,D000269,M059,Online,56,Retired,17,1,5341,04-11-2024
Tx001600,Ac00410,705,24-07-2023,Debit,Las Vegas,D000451,M089,Online,51,Retired,150,1,3268,04-11-2024
Tx001601,Ac00492,370,18-07-2023,Debit,San Antonio,D000042,M083,Atm,69,Retired,69,1,6941,04-11-2024
Tx001602,Ac00095,11,18-10-2023,Debit,Jacksonville,D000383,M090,Atm,67,Retired,268,1,7567,04-11-2024
Tx001603,Ac00058,199,20-10-2023,Debit,Seattle,D000073,M005,Branch,31,Engineer,36,1,7001,04-11-2024
Tx001604,Ac00405,109,02-08-2023,Debit,Denver,D000670,M054,Atm,70,Retired,140,1,1984,04-11-2024
Tx001605,Ac00258,304,11-01-2023,Debit,Atlanta,D000012,M010,Branch,20,Student,40,1,687,04-11-2024
Tx001606,Ac00257,621,28-11-2023,Credit,Omaha,D000078,M009,Branch,28,Student,98,1,213,04-11-2024
Tx001607,Ac00317,758,27-03-2023,Debit,Charlotte,D000032,M034,Online,22,Student,117,1,1443,04-11-2024
Tx001608,Ac00409,123,02-01-2023,Debit,San Jose,D000419,M010,Branch,52,Doctor,12,1,8451,04-11-2024
Tx001609,Ac00337,96,24-10-2023,Debit,Houston,D000359,M040,Online,61,Retired,171,1,7997,04-11-2024
Tx001610,Ac00273,1431,27-07-2023,Debit,Charlotte,D000434,M075,Atm,30,Doctor,49,1,5568,04-11-2024
Tx001611,Ac00056,143,17-01-2023,Debit,Kansas City,D000091,M071,Online,67,Doctor,97,1,1263,04-11-2024
Tx001612,Ac00259,36,16-05-2023,Credit,Fresno,D000187,M050,Branch,23,Student,141,1,1697,04-11-2024
Tx001613,Ac00102,25,08-05-2023,Debit,Jacksonville,D000340,M007,Branch,58,Engineer,292,1,2592,04-11-2024
Tx001614,Ac00165,103,13-02-2023,Debit,San Francisco,D000687,M009,Online,60,Doctor,109,1,12002,04-11-2024
Tx001615,Ac00455,116,14-11-2023,Debit,Portland,D000351,M011,Online,57,Engineer,94,1,8727,04-11-2024
Tx001616,Ac00030,364,28-11-2023,Debit,Columbus,D000069,M048,Online,73,Retired,118,3,5416,04-11-2024
Tx001617,Ac00114,35,19-10-2023,Credit,Portland,D000142,M075,Online,59,Retired,72,1,3737,04-11-2024
Tx001618,Ac00331,64,28-04-2023,Credit,Philadelphia,D000051,M061,Branch,19,Student,240,1,1226,04-11-2024
Tx001619,Ac00305,109,30-10-2023,Debit,Houston,D000081,M097,Atm,50,Doctor,23,4,14830,04-11-2024
Tx001620,Ac00015,51,17-10-2023,Credit,Jacksonville,D000549,M089,Online,28,Student,150,1,1278,04-11-2024
Tx001621,Ac00270,207,24-04-2023,Debit,Philadelphia,D000129,M010,Branch,20,Student,154,1,455,04-11-2024
Tx001622,Ac00063,37,13-09-2023,Debit,Raleigh,D000348,M012,Atm,20,Student,84,1,1520,04-11-2024
Tx001623,Ac00087,154,01-08-2023,Debit,Miami,D000549,M083,Online,46,Engineer,75,1,8046,04-11-2024
